harness: compiled 257 main sources (incl. 57 stand-ins) and 114 test sources of 116 into /tmp/claude-0/-home-user-CreateChemE/cfcc6b94-4f24-5f12-ba62-46e9aaaec421/scratchpad/harness-wp5
=== harness science (repo /home/user/CreateChemE, 5a375ea)
PHASE_PORT_PRIORITY_SLICE drain-5.0 23 gas=0.9939016440234625 oil=0.0 water=0.0060983559765375355 P=109503.454564776->109177.52893284311 T=298.0460671157774 outGas=0.0 outOil=0.0 outWater=2.9660093762306685 in=0.0 accepted=9 rejected=1 reasons={Backward-Euler state change #=1} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-5.0 24 gas=0.9968104274534588 oil=0.0 water=0.0031895725465411313 P=109177.52893284311->108857.15059942404 T=298.0256945092253 outGas=0.0 outOil=0.0 outWater=2.8972171611617306 in=0.0 accepted=12 rejected=1 reasons={Backward-Euler state change #=1} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-5.0 25 gas=0.9996495148441995 oil=0.0 water=3.50485155800491E-4 P=108857.15059942404->108533.03987124148 T=297.98148240927657 outGas=0.0 outOil=0.0 outWater=2.827855061119823 in=0.0 accepted=24 rejected=2 reasons={Backward-Euler state change #=2} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-5.0 26 gas=0.9999998477096702 oil=0.0 water=1.5229032979243217E-7 P=108533.03987124148->102819.82372663845 T=296.0834653831939 outGas=0.054095838096900405 outOil=0.0 outWater=0.350295268049632 in=0.0 accepted=12 rejected=3 reasons={Backward-Euler state change #=3} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-5.0 27 gas=0.9999999524049801 oil=0.0 water=4.759501990457713E-8 P=102819.82372663845->101350.24230895311 T=295.5739461795306 outGas=0.014066942946715118 outOil=0.0 outWater=4.480763845775181E-4 in=0.0 accepted=3 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-5.0 28 gas=0.9999999999476068 oil=0.0 water=5.239318282134597E-11 P=101350.24230895311->101325.01738681312 T=295.56511113882704 outGas=2.415188904342848E-4 outOil=0.0 outWater=5.327682310113007E-5 in=0.0 accepted=3 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-5.0 29 gas=0.9999999999999312 oil=0.0 water=6.878902280948198E-14 P=101325.01738681312->101325.0000100549 T=295.56510507327556 outGas=1.6639998880601105E-7 outOil=0.0 outWater=5.626224488079317E-8 in=0.0 accepted=3 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-5.0 30 gas=1.0 oil=0.0 water=0.0 P=101325.0000100549->101325.00000546456 T=295.565105144696 outGas=1.9712999654967436E-9 outOil=0.0 outWater=6.8558142839392E-11 in=0.0 accepted=3 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE drain-5.0 31 gas=0.9999999999999769 oil=0.0 water=2.312315370453578E-14 P=101325.00000546456->101324.99982171041 T=295.5651050394872 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE drain-5.0 32 gas=0.9999999999999769 oil=0.0 water=2.312315370453578E-14 P=101324.99982171041->101324.99982171041 T=295.5651050394872 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE drain-5.0 33 gas=0.9999999999999769 oil=0.0 water=2.312315370453578E-14 P=101324.99982171041->101324.99982171041 T=295.5651050394872 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE drain-5.0 34 gas=0.9999999999999769 oil=0.0 water=2.312315370453578E-14 P=101324.99982171041->101324.99982171041 T=295.5651050394872 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE drain-5.0 35 gas=0.9999999999999769 oil=0.0 water=2.312315370453578E-14 P=101324.99982171041->101324.99982171041 T=295.5651050394872 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE drain-5.0 36 gas=0.9999999999999769 oil=0.0 water=2.312315370453578E-14 P=101324.99982171041->101324.99982171041 T=295.5651050394872 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE drain-5.0 37 gas=0.9999999999999769 oil=0.0 water=2.312315370453578E-14 P=101324.99982171041->101324.99982171041 T=295.5651050394872 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE drain-5.0 38 gas=0.9999999999999769 oil=0.0 water=2.312315370453578E-14 P=101324.99982171041->101324.99982171041 T=295.5651050394872 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE drain-5.0 39 gas=0.9999999999999769 oil=0.0 water=2.312315370453578E-14 P=101324.99982171041->101324.99982171041 T=295.5651050394872 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_RUN drain-5.0 slices=40 accepted=184 rejected=7 worstRejectedPerSlice=3 reopens=0 reasons={Backward-Euler state change #=7} worstComponentLedger=5.049476393732438E-16 worstEnergyLedger=7.421767765964575E-16
PHASE_PORT_PRIORITY_DRAIN interval=5.0 breakthroughSlice=26 breakthroughSeconds=135.0 waterThere=0.350295268049632 gasThere=0.054095838096900405 waterShareAfter=1.5229032979243217E-7 dryAtSlice=30 condensateDrawnAfter=5.014095384816718E-4 finalPressure=101324.99982171041 rejected=7
PHASE_PORT_PRIORITY_CAPACITY ports=1 line=0 flow=0.0942760769036697 capacity=0.09357243909150782 water=0.09357243909150782 gas=7.036378121618725E-4 endWater=9.590328120904724E-8 modes=[PASSIVE]
PHASE_PORT_PRIORITY_CAPACITY ports=1 startWater=0.4678621954575391 startVapourWater=0.02302518888553992 endFreeWater=9.553256842762565E-5
PHASE_PORT_PRIORITY_CAPACITY ports=2 line=0 flow=0.048464562879012046 capacity=0.04678621954575391 water=0.04678621954575391 gas=0.0016783433332581352 endWater=3.726399656829645E-7 modes=[PASSIVE, PASSIVE]
PHASE_PORT_PRIORITY_CAPACITY ports=2 line=1 flow=0.048464562879012046 capacity=0.04678621954575391 water=0.04678621954575391 gas=0.0016783433332581352 endWater=3.726399656829645E-7 modes=[PASSIVE, PASSIVE]
PHASE_PORT_PRIORITY_CAPACITY ports=2 startWater=0.4678621954575391 startVapourWater=0.02302518888553992 endFreeWater=3.712294458072813E-4
PHASE_PORT_PRIORITY_SLICE gas-only-5.0 0 gas=1.0 oil=0.0 water=0.0 P=200000.0->169217.16982593937 T=284.4032746994122 outGas=0.25524173354263896 outOil=0.0 outWater=0.0 in=0.0 accepted=5 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-5.0 1 gas=1.0 oil=0.0 water=0.0 P=169217.16982593937->146482.5196789645 T=273.03901709197646 outGas=0.1970319797551951 outOil=0.0 outWater=0.0 in=0.0 accepted=5 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-5.0 2 gas=1.0 oil=0.0 water=0.0 P=146482.5196789645->129831.73664596095 T=263.8737500299003 outGas=0.14980836166009817 outOil=0.0 outWater=0.0 in=0.0 accepted=4 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-5.0 3 gas=1.0 oil=0.0 water=0.0 P=129831.73664596095->117878.30939983095 T=256.7474583692489 outGas=0.11086336864959719 outOil=0.0 outWater=0.0 in=0.0 accepted=4 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_RUN gas-only-5.0 slices=4 accepted=18 rejected=0 worstRejectedPerSlice=0 reopens=0 reasons={} worstComponentLedger=1.7604088689854228E-16 worstEnergyLedger=9.041883472155854E-17
PHASE_PORT_PRIORITY_GAS_ONLY interval=5.0 firstSliceGas=0.25524173354263896 firstSliceSteps=5 rejected=0
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 0 gas=1.0 oil=0.0 water=0.0 P=200000.0->199269.9016831234 T=297.8387847706555 outGas=0.00589161072707069 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 1 gas=1.0 oil=0.0 water=0.0 P=199269.9016831234->198544.27186976955 T=297.52866351541286 outGas=0.005861704721879993 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 2 gas=1.0 oil=0.0 water=0.0 P=198544.27186976955->197823.0827091667 T=297.2196342034192 outGas=0.005831939295257296 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 3 gas=1.0 oil=0.0 water=0.0 P=197823.0827091667->197106.30654858524 T=296.91169479961684 outGas=0.005802313590143243 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 4 gas=1.0 oil=0.0 water=0.0 P=197106.30654858524->196393.9159406468 T=296.6048432779413 outGas=0.005772826754877582 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 5 gas=1.0 oil=0.0 water=0.0 P=196393.9159406468->195685.88364171435 T=296.29907762128653 outGas=0.0057434779431597 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 6 gas=1.0 oil=0.0 water=0.0 P=195685.88364171435->194982.1826102942 T=295.9943958214675 outGas=0.005714266314009412 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 7 gas=1.0 oil=0.0 water=0.0 P=194982.1826102942->194282.78600545457 T=295.6907958791855 outGas=0.005685191031728147 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 8 gas=1.0 oil=0.0 water=0.0 P=194282.78600545457->193587.66718525605 T=295.38827580399186 outGas=0.005656251265860399 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 9 gas=1.0 oil=0.0 water=0.0 P=193587.66718525605->192896.79970519623 T=295.08683361425193 outGas=0.005627446191155471 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 10 gas=1.0 oil=0.0 water=0.0 P=192896.79970519623->192210.15731666816 T=294.78646733711 outGas=0.0055987749875295745 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 11 gas=1.0 oil=0.0 water=0.0 P=192210.15731666816->191527.7139654318 T=294.4871750084535 outGas=0.005570236840028183 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 12 gas=1.0 oil=0.0 water=0.0 P=191527.7139654318->190849.44379009958 T=294.1889546728777 outGas=0.005541830938788744 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 13 gas=1.0 oil=0.0 water=0.0 P=190849.44379009958->190175.32112063325 T=293.89180438365014 outGas=0.005513556479003604 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 14 gas=1.0 oil=0.0 water=0.0 P=190175.32112063325->189505.32047685643 T=293.59572220267603 outGas=0.00548541266088334 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 15 gas=1.0 oil=0.0 water=0.0 P=189505.32047685643->188839.4165669774 T=293.3007062004622 outGas=0.0054573986896202815 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 16 gas=1.0 oil=0.0 water=0.0 P=188839.4165669774->188177.58428612648 T=293.0067544560825 outGas=0.005429513775352379 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 17 gas=1.0 oil=0.0 water=0.0 P=188177.58428612648->187519.7987149055 T=292.7138650571431 outGas=0.005401757133127371 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 18 gas=1.0 oil=0.0 water=0.0 P=187519.7987149055->186866.03511795003 T=292.4220360997471 outGas=0.005374127982867207 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE gas-only-0.1 19 gas=1.0 oil=0.0 water=0.0 P=186866.03511795003->186216.26894250297 T=292.13126568846025 outGas=0.005346625549332746 outOil=0.0 outWater=0.0 in=0.0 accepted=1 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_RUN gas-only-0.1 slices=20 accepted=20 rejected=0 worstRejectedPerSlice=0 reopens=0 reasons={} worstComponentLedger=3.4107921836592567E-16 worstEnergyLedger=1.2912939833672578E-16
PHASE_PORT_PRIORITY_GAS_ONLY interval=0.1 firstSliceGas=0.00589161072707069 firstSliceSteps=1 rejected=0
PHASE_PORT_PRIORITY_SLICE oil-water-drain 0 gas=0.9644204248113537 oil=0.018590247425115197 water=0.016989327763531084 P=120000.0->119684.34382316381 T=298.1209910776054 outGas=0.0 outOil=0.0 outWater=4.642392290402518 in=0.0 accepted=4 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 1 gas=0.9690465302977272 oil=0.0185777397010448 water=0.012375730001227941 P=119684.34382316381->119360.67920947201 T=298.0875655684738 outGas=0.0 outOil=0.0 outWater=4.595133811831525 in=0.0 accepted=5 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 2 gas=0.9736223589844928 oil=0.01856593325984455 water=0.00781170775566265 P=119360.67920947201->119024.44261790853 T=298.04811406098474 outGas=0.0 outOil=0.0 outWater=4.545827697376881 in=0.0 accepted=5 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 3 gas=0.9781449193566252 oil=0.018555075718112816 water=0.003300004925261924 P=119024.44261790853->118667.84292379797 T=297.99987629375187 outGas=0.0 outOil=0.0 outWater=4.493809234161162 in=0.0 accepted=6 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 4 gas=0.9829771852680745 oil=0.01702281473192556 water=0.0 P=118667.84292379797->118241.28083948263 T=297.9318668264335 outGas=0.0 outOil=0.9474944829149847 outWater=3.286999177756731 in=0.0 accepted=8 rejected=1 reasons={Backward-Euler state change #=1} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 5 gas=0.9887838921046148 oil=0.011216107895385113 water=0.0 P=118241.28083948263->117683.49335165929 T=297.8331531358715 outGas=0.0 outOil=3.608650859936752 outWater=0.0 in=0.0 accepted=8 rejected=1 reasons={Backward-Euler state change #=1} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 6 gas=0.9944788156251315 oil=0.005521182818589293 water=1.5562791902077134E-9 P=117683.49335165929->117086.64325842232 T=297.7166038181333 outGas=0.0 outOil=3.5415525057617043 outWater=3.2264067634608357E-6 in=0.0 accepted=11 rejected=1 reasons={Backward-Euler state change #=1} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 7 gas=0.9999999973544412 oil=0.0 water=2.6455588125672803E-9 P=117086.64325842232->116421.58402915546 T=297.57499391336825 outGas=3.27190496978428E-4 outOil=3.436522716847031 outWater=5.1067596585094874E-5 in=0.0 accepted=20 rejected=2 reasons={Backward-Euler state change #=2} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 8 gas=0.9999999433555744 oil=0.0 water=5.6644425658214044E-8 P=116421.58402915546->108130.01988508033 T=295.78489320777925 outGas=0.1691098620679942 outOil=0.0 outWater=6.703389849073499E-4 in=0.0 accepted=4 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 9 gas=0.9999998610500261 oil=0.0 water=1.389499738749386E-7 P=108130.01988508033->103423.63682603138 T=294.70908485561637 outGas=0.09632385350044774 outOil=0.0 outWater=3.3036185835338884E-4 in=0.0 accepted=3 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 10 gas=0.9999999603879063 oil=0.0 water=3.961209374959518E-8 P=103423.63682603138->101547.30233340437 T=294.26623812018227 outGas=0.03846624381385452 outOil=0.0 outWater=2.641310772943799E-4 in=0.0 accepted=3 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 11 gas=0.9999999991757756 oil=0.0 water=8.242243519529838E-10 P=101547.30233340437->101325.39694703904 T=294.2132741798114 outGas=0.004551221577285641 outOil=0.0 outWater=5.8245841076622535E-5 in=0.0 accepted=3 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 12 gas=0.9999999999998899 oil=0.0 water=1.1023078834692311E-13 P=101325.39694703904->101325.00005397398 T=294.2131793220059 outGas=8.13853371258313E-6 outOil=0.0 outWater=8.566330764803258E-7 in=0.0 accepted=3 rejected=0 reasons={} modes=[PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 13 gas=1.0 oil=0.0 water=0.0 P=101325.00005397398->101324.99999173086 T=294.2131793084086 outGas=3.2713202942835706E-9 outOil=0.0 outWater=1.142790878385642E-10 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 14 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 15 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 16 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 17 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 18 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 19 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 20 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 21 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 22 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 23 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 24 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 25 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 26 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 27 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 28 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 29 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 30 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 31 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 32 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 33 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 34 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 35 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 36 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 37 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 38 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_SLICE oil-water-drain 39 gas=1.0 oil=0.0 water=0.0 P=101324.99999173086->101324.99999173086 T=294.2131793084086 outGas=0.0 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[CLOSED]
PHASE_PORT_PRIORITY_RUN oil-water-drain slices=40 accepted=164 rejected=5 worstRejectedPerSlice=2 reopens=0 reasons={Backward-Euler state change #=5} worstComponentLedger=5.708337926257266E-16 worstEnergyLedger=1.290219540337971E-16
PHASE_PORT_PRIORITY_ORDER bottom port drawn=[2, 1, 0] (0 gas, 1 hydrocarbon liquid, 2 water)
PHASE_PORT_PRIORITY_ORDER bottom port phase 2 gave 21.564162211528814 kg before phase 1 began (slice 4), at most 6.703389849073499E-4 kg per slice after
PHASE_PORT_PRIORITY_ORDER bottom port phase 1 gave 11.534220565460473 kg before phase 0 began (slice 7), at most 0.0 kg per slice after
PHASE_PORT_PRIORITY_SLICE oil-water-overflow 0 gas=0.6576679031149243 oil=0.1626424213628507 water=0.17968967552222498 P=101325.0->101603.13197677609 T=298.1582201503611 outGas=0.02270471905038678 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=1 reasons={Backward-Euler boundary reopened=1} modes=[PASSIVE, PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-overflow 1 gas=0.6419694617966915 oil=0.16265226523429824 water=0.1953782729690102 P=101603.13197677609->101727.17882271351 T=298.16255758288185 outGas=0.03146657498617899 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_PRIORITY_SLICE oil-water-overflow 2 gas=0.6262856636997249 oil=0.16265704731980318 water=0.21105728898047188 P=101727.17882271351->101789.1684599317 T=298.1653291483461 outGas=0.03490340663830784 outOil=0.0 outWater=0.0 in=0.0 accepted=3 rejected=0 reasons={} modes=[PASSIVE, PASSIVE]
